1.6	164	13	44	21	176	0	67	42	28	138	174	0	32	0	192	164	26	142	120	83	52	0	183	0	108	3372	21	197.6	0	35.1	1050	0.2	138	0.769	14.2	120	83	18.28	0.0	78.5	108	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
3.0	160	13	44	21	175	0	71	40	28	135	39	0	32	0	130	164	26	144	120	84	52	0	183	0	111	3372	21	196.3	0	36.6	1000	0.2	135	0.172	14.4	120	84	18.28	0.0	78.5	111	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
4.5	164	13	44	21	175	0	69	40	28	142	122	0	32	0	160	164	26	143	120	90	52	0	183	0	102	3372	21	196.3	0	35.8	1000	0.2	142	0.539	14.3	120	90	18.28	0.0	78.5	102	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
6.0	160	13	44	21	175	0	71	40	28	142	159	0	32	0	224	164	26	143	120	93	52	0	182	0	104	3372	21	196.3	0	36.6	1000	0.2	142	0.703	14.3	120	93	18.28	0.0	79.1	104	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	1	0	0	1	0	0	1	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
7.5	160	13	44	21	175	0	70	40	28	141	41	0	32	0	128	164	26	142	120	94	52	0	182	0	108	3372	21	196.3	0	36.2	1000	0.2	141	0.181	14.2	120	94	18.28	0.0	79.1	108	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
8.9	164	13	44	21	174	0	70	40	28	145	132	0	32	0	224	164	26	142	120	97	52	0	182	0	103	3372	21	194.9	0	36.2	1000	0.2	145	0.583	14.2	120	97	18.28	0.0	79.1	103	0	0	1	0	0	1	0	1	0	0	0	0	0	1	1	1	0	0	1	0	0	1	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
10.4	160	13	44	21	174	0	68	40	28	138	112	0	32	0	162	164	26	144	120	98	52	0	182	0	112	3372	21	194.9	0	35.4	1000	0.2	138	0.495	14.4	120	98	18.28	0.0	79.1	112	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	1	0	0	1	0	0	1	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
11.9	164	13	44	21	174	0	70	40	28	143	157	0	32	0	224	164	26	143	120	99	52	0	182	0	108	3372	21	194.9	0	36.2	1000	0.2	143	0.694	14.3	120	99	18.28	0.0	79.1	108	0	0	1	0	0	1	0	1	0	0	0	0	0	1	1	1	0	0	1	0	0	1	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
13.3	160	13	44	21	174	0	71	40	28	141	44	0	32	0	224	164	26	143	120	101	52	0	182	0	106	3372	21	194.9	0	36.6	1000	0.2	141	0.194	14.3	120	101	18.28	0.0	79.1	106	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	1	0	0	1	0	0	1	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
14.8	160	13	44	21	173	0	71	40	28	141	58	0	32	0	224	164	26	144	120	103	52	0	182	0	104	3372	21	193.6	0	36.6	1000	0.2	141	0.256	14.4	120	103	18.28	0.0	79.1	104	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	1	0	0	1	0	0	1	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
16.3	160	13	44	21	173	0	72	39	28	141	100	0	32	0	224	164	26	142	120	107	52	0	182	0	104	3372	21	193.6	0	36.9	975	0.2	141	0.442	14.2	120	107	18.28	0.0	79.1	104	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	1	0	0	1	0	0	1	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
17.8	164	13	44	21	173	0	69	40	28	140	164	0	32	0	160	164	26	143	120	110	52	0	182	0	112	3372	21	193.6	0	35.8	1000	0.2	140	0.725	14.3	120	110	18.28	0.0	79.1	112	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
