2.4	32	13	44	121	93	0	244	0	27	128	100	0	32	0	0	166	24	113	128	0	0	0	193	2	62	3372	121	85.6	0	100.4	0	-0.3	128	0.442	11.3	128	0	0.00	0.0	72.3	574	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
3.8	32	13	44	121	93	0	244	0	27	128	100	0	32	0	0	166	24	113	128	0	0	0	193	2	66	3372	121	85.6	0	100.4	0	-0.3	128	0.442	11.3	128	0	0.00	0.0	72.3	578	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
5.3	32	13	44	121	93	0	235	8	27	128	100	0	32	0	0	166	24	93	128	0	0	0	193	2	68	3372	121	85.6	0	97.1	200	-0.3	128	0.442	9.3	128	0	0.00	0.0	72.3	580	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
6.8	32	13	44	121	93	0	203	18	28	128	101	0	32	0	0	164	24	123	128	0	86	0	193	0	154	3372	121	85.6	0	85.3	450	0.2	128	0.446	12.3	128	0	30.23	0.0	72.3	154	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
8.3	160	13	44	118	93	0	71	60	28	128	100	0	32	0	0	164	24	124	128	0	86	0	193	1	4	3372	118	85.6	0	36.6	1500	0.2	128	0.442	12.4	128	0	30.23	0.0	72.3	260	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
9.7	164	13	44	118	93	0	93	54	28	128	100	0	32	0	0	164	24	126	128	0	86	0	193	0	174	3372	118	85.6	0	44.7	1350	0.2	128	0.442	12.6	128	0	30.23	0.0	72.3	174	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
11.2	164	13	44	118	93	0	97	43	28	128	100	0	32	0	0	166	24	127	128	0	86	0	193	0	176	3372	118	85.6	0	46.1	1075	0.2	128	0.442	12.7	128	0	30.23	0.0	72.3	176	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
12.7	164	13	44	117	93	0	78	58	28	128	99	0	32	0	0	165	24	126	128	0	86	0	193	0	176	3372	117	85.6	0	39.1	1450	0.2	128	0.438	12.6	128	0	30.23	0.0	72.3	176	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
14.1	160	13	44	114	93	0	86	52	28	128	100	0	32	0	0	166	24	128	128	0	86	0	193	0	172	3372	114	85.6	0	42.1	1300	0.2	128	0.442	12.8	128	0	30.23	0.0	72.3	172	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
15.6	164	13	44	112	93	0	88	50	28	128	100	0	32	0	0	165	24	128	128	0	86	0	193	0	172	3372	112	85.6	0	42.8	1250	0.2	128	0.442	12.8	128	0	30.23	0.0	72.3	172	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
17.1	160	13	44	109	93	0	80	56	28	128	99	0	32	0	0	167	24	128	128	0	86	0	193	0	174	3372	109	85.6	0	39.9	1400	0.2	128	0.438	12.8	128	0	30.23	0.0	72.3	174	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
18.5	160	13	44	107	93	0	89	49	28	128	99	0	32	0	0	164	24	128	128	0	86	0	193	0	168	3372	107	85.6	0	43.2	1225	0.2	128	0.438	12.8	128	0	30.23	0.0	72.3	168	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
20.0	160	13	44	104	93	0	79	55	28	128	101	0	32	0	0	165	24	131	128	0	86	0	193	0	166	3372	104	85.6	0	39.5	1375	0.2	128	0.446	13.1	128	0	30.23	0.0	72.3	166	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
21.5	160	13	44	102	93	0	87	49	28	128	100	0	32	0	0	166	24	130	128	0	86	0	193	0	170	3372	102	85.6	0	42.5	1225	0.2	128	0.442	13.0	128	0	30.23	0.0	72.3	170	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
