2.3	164	13	44	85	105	0	72	59	28	128	100	0	32	0	0	166	24	143	120	0	86	0	184	0	138	3372	85	101.8	0	36.9	1475	0.2	128	0.442	14.3	120	0	30.23	0.0	77.9	138	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
3.7	160	13	44	83	105	0	76	54	28	128	100	0	32	0	0	165	24	143	120	0	86	0	184	0	142	3372	83	101.8	0	38.4	1350	0.2	128	0.442	14.3	120	0	30.23	0.0	77.9	142	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
5.2	160	13	44	80	105	0	79	51	28	128	100	0	32	0	0	167	24	143	120	0	86	0	184	0	134	3372	80	101.8	0	39.5	1275	0.2	128	0.442	14.3	120	0	30.23	0.0	77.9	134	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
6.7	164	13	44	76	105	0	74	53	28	128	100	0	32	0	0	165	24	143	120	0	86	0	184	0	138	3372	76	101.8	0	37.7	1325	0.2	128	0.442	14.3	120	0	30.23	0.0	77.9	138	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
8.1	160	13	44	70	105	0	72	51	28	128	100	0	32	0	0	165	24	142	120	0	86	0	184	0	142	3372	70	101.8	0	36.9	1275	0.2	128	0.442	14.2	120	0	30.23	0.0	77.9	142	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
9.6	164	13	44	62	105	0	78	46	28	128	100	0	32	0	0	164	24	143	120	0	86	0	184	0	136	3372	62	101.8	0	39.1	1150	0.2	128	0.442	14.3	120	0	30.23	0.0	77.9	136	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
11.1	164	13	44	60	105	0	79	46	28	128	102	0	32	0	0	165	24	142	120	0	86	0	184	0	138	3372	60	101.8	0	39.5	1150	0.2	128	0.451	14.2	120	0	30.23	0.0	77.9	138	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
12.6	160	13	44	57	105	0	78	43	28	128	100	0	32	0	0	166	24	142	120	0	86	0	184	0	138	3372	57	101.8	0	39.1	1075	0.2	128	0.442	14.2	120	0	30.23	0.0	77.9	138	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
14.0	160	13	44	56	105	0	78	43	28	128	100	0	32	0	0	167	24	144	120	0	86	0	184	0	134	3372	56	101.8	0	39.1	1075	0.2	128	0.442	14.4	120	0	30.23	0.0	77.9	134	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
15.5	164	13	44	55	105	0	80	43	28	128	101	0	32	0	0	165	24	142	120	0	86	0	184	0	142	3372	55	101.8	0	39.9	1075	0.2	128	0.446	14.2	120	0	30.23	0.0	77.9	142	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
17.0	160	13	44	55	105	0	88	39	28	128	101	0	32	0	0	165	24	142	120	0	86	0	184	0	136	3372	55	101.8	0	42.8	975	0.2	128	0.446	14.2	120	0	30.23	0.0	77.9	136	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
18.4	160	13	44	53	106	0	75	45	28	128	102	0	32	0	0	167	24	143	120	0	86	0	184	0	134	3372	53	103.1	0	38.0	1125	0.2	128	0.451	14.3	120	0	30.23	0.0	77.9	134	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
19.9	164	13	44	53	106	0	81	42	28	128	101	0	32	0	0	165	24	142	120	0	86	0	184	0	146	3372	53	103.1	0	40.2	1050	0.2	128	0.446	14.2	120	0	30.23	0.0	77.9	146	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
21.4	160	13	44	53	106	0	79	44	28	128	101	0	32	0	0	165	24	143	120	0	86	0	184	0	130	3372	53	103.1	0	39.5	1100	0.2	128	0.446	14.3	120	0	30.23	0.0	77.9	130	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
22.9	160	13	44	53	106	0	80	40	28	128	102	0	32	0	0	164	24	143	120	0	86	0	184	0	146	3372	53	103.1	0	39.9	1000	0.2	128	0.451	14.3	120	0	30.23	0.0	77.9	146	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
24.3	160	13	44	54	106	0	85	44	28	128	102	0	32	0	0	166	24	142	120	0	86	0	184	0	124	3372	54	103.1	0	41.7	1100	0.2	128	0.451	14.2	120	0	30.23	0.0	77.9	124	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
25.8	164	13	44	53	106	0	83	38	28	128	102	0	32	0	0	167	24	140	120	0	86	0	184	0	180	3372	53	103.1	0	41.0	950	0.2	128	0.451	14.0	120	0	30.23	0.0	77.9	180	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
27.3	164	13	44	59	106	0	77	51	28	128	102	0	32	0	0	166	24	142	120	0	86	0	184	0	118	3372	59	103.1	0	38.8	1275	0.2	128	0.451	14.2	120	0	30.23	0.0	77.9	118	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
28.7	164	13	44	51	107	0	79	39	28	128	103	0	32	0	0	164	24	141	120	0	86	0	184	0	172	3372	51	104.5	0	39.5	975	0.2	128	0.455	14.1	120	0	30.23	0.0	77.9	172	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
30.2	164	13	44	55	107	0	64	56	28	128	105	0	32	0	0	165	24	143	120	0	86	0	184	0	126	3372	55	104.5	0	34.0	1400	0.2	128	0.464	14.3	120	0	30.23	0.0	77.9	126	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
31.7	164	13	44	52	107	0	116	27	28	128	104	0	32	0	0	167	24	143	120	0	86	0	184	0	104	3372	52	104.5	0	53.2	675	0.2	128	0.460	14.3	120	0	30.23	0.0	77.9	104	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
33.2	160	13	44	51	107	0	70	42	28	128	106	0	32	0	32	166	24	144	120	2	86	0	184	0	136	3372	51	104.5	0	36.2	1050	0.2	128	0.469	14.4	120	2	30.23	0.0	77.9	136	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
34.6	160	13	44	52	107	0	81	41	28	128	105	0	32	0	32	166	24	143	120	2	86	0	184	0	132	3372	52	104.5	0	40.2	1025	0.2	128	0.464	14.3	120	2	30.23	0.0	77.9	132	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
36.1	160	13	44	52	107	0	79	42	28	128	106	0	32	0	32	166	24	143	120	2	86	0	184	0	140	3372	52	104.5	0	39.5	1050	0.2	128	0.469	14.3	120	2	30.23	0.0	77.9	140	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
37.6	160	13	44	53	107	0	92	38	28	128	105	0	32	0	32	166	24	144	120	2	86	0	184	0	114	3372	53	104.5	0	44.3	950	0.2	128	0.464	14.4	120	2	30.23	0.0	77.9	114	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
39.1	160	13	44	49	108	0	78	37	28	128	107	0	32	0	96	164	24	143	120	4	86	0	184	0	142	3372	49	105.8	0	39.1	925	0.2	128	0.473	14.3	120	4	30.23	0.0	77.9	142	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	0	0	0	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
40.5	160	13	44	52	108	0	64	51	28	128	110	0	32	0	96	166	24	142	120	5	86	0	184	0	136	3372	52	105.8	0	34.0	1275	0.2	128	0.486	14.2	120	5	30.23	0.0	77.9	136	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
42.0	160	13	44	51	108	0	111	37	28	128	107	0	32	0	96	167	24	143	120	9	86	0	184	0	106	3372	51	105.8	0	51.3	925	0.2	128	0.473	14.3	120	9	30.23	0.0	77.9	106	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	0	1	1	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
43.5	160	13	44	47	109	0	74	39	28	128	110	0	32	0	96	167	24	140	120	9	86	0	184	0	160	3372	47	107.2	0	37.7	975	0.2	128	0.486	14.0	120	9	30.23	0.0	77.9	160	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	0	1	1	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
44.9	160	13	44	50	109	0	62	54	28	128	113	0	32	0	96	165	24	142	120	9	86	0	184	0	122	3372	50	107.2	0	33.2	1350	0.2	128	0.499	14.2	120	9	30.23	0.0	77.9	122	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	0	1	0	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
46.4	160	13	44	47	109	0	92	38	28	128	111	0	32	0	96	167	24	144	120	9	86	0	184	0	116	3372	47	107.2	0	44.3	950	0.2	128	0.491	14.4	120	9	30.23	0.0	77.9	116	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	0	1	1	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
47.9	160	13	44	47	109	0	76	40	28	128	111	0	32	0	96	167	24	143	120	9	86	0	184	0	176	3372	47	107.2	0	38.4	1000	0.2	128	0.491	14.3	120	9	30.23	0.0	77.9	176	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	0	1	1	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
49.4	160	13	44	51	109	0	65	54	28	128	115	0	32	0	96	166	24	143	120	9	86	0	184	0	122	3372	51	107.2	0	34.3	1350	0.2	128	0.508	14.3	120	9	30.23	0.0	77.9	122	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
50.8	160	13	44	48	109	0	103	33	28	128	112	0	32	0	96	167	24	143	120	9	86	0	184	0	110	3372	48	107.2	0	48.4	825	0.2	128	0.495	14.3	120	9	30.23	0.0	77.9	110	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	0	1	1	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
52.3	164	13	44	45	110	0	69	42	28	128	117	0	32	0	96	166	24	144	120	9	86	0	184	0	136	3372	45	108.5	0	35.8	1050	0.2	128	0.517	14.4	120	9	30.23	0.0	77.9	136	0	0	1	0	0	1	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
53.8	160	13	44	46	110	0	79	40	28	128	113	0	32	0	96	164	24	142	120	9	86	0	184	0	122	3372	46	108.5	0	39.5	1000	0.2	128	0.499	14.2	120	9	30.23	0.0	77.9	122	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	0	0	0	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
